orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score,6_loss_pro,6_loss_neg,6_win_pro,6_win_neg,6_draw_pro,6_draw_neg,6_area_score,7_loss_pro,7_loss_neg,7_win_pro,7_win_neg,7_draw_pro,7_draw_neg,7_area_score,8_loss_pro,8_loss_neg,8_win_pro,8_win_neg,8_draw_pro,8_draw_neg,8_area_score,9_loss_pro,9_loss_neg,9_win_pro,9_win_neg,9_draw_pro,9_draw_neg,9_area_score
1.0,1735,7741,11066,2665,46,6656,-4,844,7741,12962,939,114,7443,-4,1735,6550,7998,2680,46,4902,-4,844,8504,12962,0,114,6543,0,1737,9631,8344,4456,234,3415,6,846,13670,15588,923,290,5851,11
1.0,0,5398,3940,391,149,8811,6,0,5398,5417,0,155,8811,6,0,5398,3940,0,155,8811,5,604,6583,5586,0,174,8616,9,604,6583,3892,0,201,7612,7,0,5987,6468,0,254,8811,11
0.0,13106,2581,5149,10877,102,3843,-4,10914,2581,4027,10877,130,3843,1,13531,2581,5149,10877,102,3312,-4,10030,2581,4027,10877,130,3312,1,13833,1589,5149,9018,102,3532,-9,10030,2581,4027,10877,130,3312,1
1.0,1740,5638,6300,835,76,10217,-2,1740,6697,7259,835,76,10217,-2,862,5638,6300,835,210,11696,-2,1740,6627,8161,835,196,11759,-2,1740,5638,6300,835,193,10958,-3,862,6341,8956,835,90,11751,-2
0.0,8000,7000,6151,6587,142,6039,-3,8000,7000,6236,4426,182,6039,-2,9254,5838,6151,5169,166,6039,-2,8867,6284,6236,2702,205,5290,-1,8020,3356,5064,2702,166,5290,-4,8867,4518,7297,2702,205,7046,-3
0.0,37739,0,805,36972,31,9096,-38,24359,0,805,29770,42,6644,-35,37246,0,805,38435,84,10426,-30,24226,680,805,30154,44,7271,-32,37246,0,805,38435,84,11111,-30,23419,680,805,31261,97,7929,-27
1.0,1281,20645,21347,6004,101,4976,3,1281,25989,28100,5029,152,5507,6,1281,15523,16089,5029,153,4977,-2,2414,26754,29114,5029,152,5507,6,1281,12302,14716,5029,153,5570,-3,1281,26904,29469,5029,204,6477,6
0.0,24812,0,1003,24390,297,9515,-30,18464,0,1003,17081,297,7167,-29,40907,0,0,41002,249,11004,-36,15250,764,0,12849,304,9342,-22,43794,0,0,41002,256,11004,-36,13509,1554,1058,10441,310,10264,-21
0.0,27687,2042,885,29937,108,8859,-11,19904,2042,885,19466,108,8497,-8,28939,2042,885,30421,108,8859,-11,15877,1051,885,14222,130,6677,-6,31663,2042,885,36376,108,8859,-18,17100,2728,0,22616,119,7168,-8
0.0,13505,2955,3399,8098,365,1852,0,10149,3601,3399,8098,365,2544,1,13505,2091,1582,8098,365,1852,-2,9165,5433,3399,4542,365,3356,2,15852,2091,1582,9049,340,1852,-6,7255,4317,3385,4542,365,4041,-1
0.0,3822,1717,9088,1690,233,5577,-14,3822,1717,9980,889,233,5577,-10,12010,1717,10440,5499,215,6105,-23,7866,2473,10444,3204,233,5475,-16,12010,1717,9379,5499,215,5967,-23,6872,506,11334,3542,228,6092,-17
0.0,33681,0,0,31186,65,18882,-37,28588,0,0,26576,65,17378,-36,45784,0,0,41103,65,23449,-45,31339,0,0,28695,83,17378,-38,52848,0,0,46247,7,23007,-47,34838,0,0,31138,83,21481,-40
1.0,806,42243,34510,0,116,13033,29,806,45379,38525,0,116,13845,26,806,41337,28950,0,116,13219,19,0,45379,38525,0,116,13845,26,806,31892,23406,0,116,11490,16,806,46430,42360,0,133,13390,29
1.0,4154,3476,9216,4369,35,6958,-7,4154,3476,10506,2467,35,6958,-4,2246,2830,5429,2244,35,5827,-7,2858,3476,10506,1713,35,6234,-4,2221,2830,5149,3296,35,6556,-10,925,4076,10154,1713,60,6234,-4
1.0,2787,35624,35746,1231,23,18970,11,2787,35624,38006,0,23,19761,11,2787,30491,31902,1231,117,18895,8,2787,37330,40587,0,23,21418,11,897,29402,25555,0,117,17937,7,1051,35771,40587,0,23,21418,13
1.0,1020,20969,14510,2716,805,7470,3,1020,27733,19173,2716,785,8139,8,835,21089,13384,2716,807,7431,-1,1020,27733,19173,2716,805,8585,8,2019,18952,11323,1731,868,5976,-1,1020,27733,19173,2716,805,8585,8
1.0,1494,29748,36914,701,156,13953,28,1494,30584,39051,701,156,14774,28,1494,26282,29931,0,159,13130,23,1494,32421,39073,701,156,14774,28,1494,26169,26535,701,159,14043,20,1494,26742,34569,0,156,16567,23
1.0,2996,5807,6652,0,249,9468,9,0,25112,20099,0,213,15754,29,1915,10198,7214,0,210,10310,14,0,37026,28197,0,213,20174,35,2996,8843,8728,0,210,10277,12,0,33220,32190,0,213,19407,32
1.0,1087,10839,17267,729,40,9260,25,1087,10839,19368,729,40,11130,25,1087,10839,13116,729,40,7263,13,1813,7416,17107,1703,40,10872,24,3074,3168,10757,5383,80,9152,18,0,10409,15237,0,51,9087,17
0.0,6456,3118,2030,9598,268,2649,-17,4311,3760,2030,6752,268,3326,-14,10380,3829,6919,10299,259,6835,-3,5877,3760,6919,6333,259,4582,-3,11322,3066,5991,12977,274,5113,-3,6628,3066,2030,10112,268,5195,-17
1.0,0,55907,55887,0,33,29846,25,0,58928,58416,0,33,32298,25,0,49695,47659,0,33,28915,24,0,59788,60055,0,33,32545,27,0,43313,40655,0,33,25172,24,0,59486,61622,0,33,28711,31
0.0,29882,1363,2361,17836,9,11243,-20,22016,1363,2361,15129,9,10246,-19,25600,1363,2361,10969,9,10969,-21,15740,1363,2361,11038,9,10969,-19,25271,1363,2361,10969,9,10146,-21,12594,2253,2361,10733,18,11730,-17
1.0,0,49434,37269,818,17,16111,17,0,50246,39919,0,17,16111,17,0,45137,29114,0,17,16111,16,0,53384,40016,0,17,16889,19,0,41046,22349,0,17,16873,15,0,55575,40016,0,17,16889,21
1.0,1800,8806,12431,676,217,9901,4,1800,8806,13873,676,217,9901,4,1800,9807,11368,676,326,9726,4,1800,10142,15922,0,178,12337,13,1800,6983,11439,676,368,9073,4,1006,17028,22472,0,141,11811,19
1.0,1787,24988,28746,0,67,19035,25,948,33375,35453,0,67,22682,31,839,21177,25142,0,67,18927,19,948,36156,37621,0,60,22682,31,839,21244,23570,0,74,14182,20,0,37181,38796,0,60,23046,31
1.0,2051,11722,15870,0,124,9352,18,1006,11722,17433,0,124,9352,18,2051,8519,13535,0,124,8020,11,1006,11722,17433,0,130,8430,18,1006,7243,12759,0,154,8020,10,1006,11722,17433,0,130,8430,18
1.0,0,101247,83963,0,131,34932,56,0,111547,95466,0,131,36840,62,0,84126,70616,0,131,26205,34,0,98314,83581,0,0,34986,42,0,67576,63676,920,137,21704,34,0,84591,78830,0,0,30747,46
1.0,6084,7481,7618,715,169,7708,-7,6084,7481,8840,715,198,10054,-7,5186,5902,6446,715,181,6849,-7,6084,8275,9843,715,198,11726,-7,5187,6515,6342,715,206,7696,-12,6084,6696,9603,715,198,10062,-6
1.0,0,45772,46444,0,34,14521,31,0,52161,56006,0,34,15193,34,0,38376,44049,0,34,17867,33,0,55838,62992,0,34,19359,39,0,38376,43019,0,34,17867,33,0,70858,75275,0,34,23827,46
1.0,894,11350,6174,2015,0,4416,3,894,12341,7965,2015,0,4416,3,894,8254,5135,2502,0,4329,-2,894,12341,7965,1461,13,4416,3,894,8165,4220,1461,29,3637,-1,0,12341,7965,2015,28,4416,3
0.0,19133,1743,2633,19019,6,7705,-15,15015,1743,2633,14692,8,7656,-10,19133,1743,2633,19019,6,7111,-15,15015,4607,2633,13964,27,9101,-5,20486,1743,1794,19019,6,7842,-15,12316,4607,1794,11989,27,8248,-5
0.0,14005,10505,11005,19642,1080,2214,-2,10514,10505,11005,15234,1080,2724,4,14005,9464,11105,18785,1080,2214,-2,10364,10505,11005,15234,1080,2724,4,11890,3997,11105,15313,579,2392,-3,10364,10505,11005,15234,1128,2724,4
1.0,3655,14299,11683,4451,154,6364,-1,3655,16272,15323,4451,154,4592,4,6726,15358,11683,6298,111,6965,-7,3615,22888,17353,3908,154,3211,10,4933,14493,9116,4339,138,6965,-5,3615,22888,18177,3908,154,3211,10
0.0,39312,2543,0,38622,350,9166,-19,29418,2543,0,28833,357,7392,-12,34711,794,0,32930,383,10644,-12,23727,680,0,23612,458,2748,-11,34711,794,0,32930,383,10644,-12,21730,794,0,18583,535,9142,-6
0.0,11847,1042,5857,12054,31,4745,-4,3668,1042,7054,8685,31,3996,-1,11847,1042,5857,12054,31,4745,-4,2478,1042,7054,7761,58,3217,0,13091,1042,5857,12054,31,4102,-7,2478,1902,9680,7573,21,3996,8
0.0,2450,5644,5691,5984,24,10909,-12,2450,10454,10755,2612,24,11152,-2,4048,3547,3683,3590,24,10683,-12,2450,11008,10755,1296,24,13343,-2,3268,891,2942,2313,29,11248,-12,2450,11008,10755,1296,24,13343,-2
1.0,1209,47360,39483,0,22,21528,10,1209,59364,43560,0,22,22557,24,1209,45332,33607,0,22,20781,13,1209,61200,46872,0,22,24085,24,1711,29874,29084,0,41,18048,8,1209,61200,46872,0,22,24085,24
0.0,27108,2836,0,32762,252,5922,-33,26146,2836,0,32762,252,5347,-32,28955,2000,0,36481,252,5922,-32,28694,2836,0,33760,18,5922,-31,32338,2000,0,37479,252,5922,-32,27092,2000,0,36982,89,5347,-32
1.0,1202,31442,30791,478,32,11311,10,1202,33583,33678,478,32,10690,10,2796,26987,21557,478,118,10156,9,1202,35186,35582,0,32,10690,12,2796,21288,19567,1064,118,9665,3,1202,36740,35582,0,32,12471,12
1.0,1802,10354,23313,1302,95,7955,11,1802,13699,26514,807,95,8762,24,993,7211,18140,807,95,7955,11,809,13699,27305,807,202,9326,24,993,7211,14548,807,131,7439,10,809,13699,27305,807,202,9326,24
1.0,4584,10673,10577,9543,148,5800,-8,3494,9491,10577,8828,190,5800,-5,3494,7869,8473,8828,197,6517,-6,3645,9784,9786,8118,178,5494,-8,4584,7869,8473,9543,155,6517,-9,2865,7245,9531,7870,195,5021,-3
1.0,4017,11951,7890,2397,77,4916,-3,2531,24942,22619,1029,77,7228,8,4017,13055,8460,2397,77,4250,-3,2531,26046,25881,1029,77,6562,8,4017,13055,8619,2397,77,4250,-2,2531,26046,26258,1029,103,6562,9
0.0,66387,0,0,69772,66,15259,-42,52779,0,0,59229,66,13277,-33,67279,0,0,69772,66,15259,-42,46505,915,0,48684,66,14308,-32,70012,0,0,69772,66,15259,-42,40203,915,0,39470,82,13336,-32
1.0,720,41372,37771,0,86,11071,21,720,52342,55358,0,86,16547,24,720,37018,32825,0,86,10560,24,720,48390,52958,0,86,20491,27,0,29937,30826,0,102,11729,23,720,53705,55511,0,86,17121,30
1.0,0,7677,9181,543,33,6354,13,0,7677,10301,543,33,6354,13,0,6875,7876,543,33,6354,12,0,7677,11084,543,38,6354,16,0,5578,6784,543,101,4047,12,0,136268,116343,0,0,45171,74
1.0,1107,16723,9774,935,137,13367,19,1107,19506,14887,935,107,13366,24,1107,15676,7913,935,137,11493,16,1107,20398,14887,935,107,14139,24,1107,16514,8707,935,137,12954,16,1107,15576,16858,935,107,13375,21
0.0,83100,1170,801,86820,18,25729,-62,62901,1170,801,68841,18,25339,-36,83100,1170,801,86820,18,25729,-62,50274,0,0,53261,18,20358,-36,83100,1170,801,86820,18,25729,-62,43007,0,0,46341,18,22885,-35
0.0,6954,6387,6411,10258,796,5727,-2,5639,6234,6411,6879,796,5627,3,5639,4314,6411,5297,796,6133,-1,3522,4314,6411,3493,801,6133,0,5639,4314,6411,5297,796,5535,-1,5639,4314,7766,4375,927,6959,3
1.0,0,37374,36939,1129,181,20516,24,0,42928,40826,1968,181,21545,24,946,36313,31603,1968,181,19729,23,0,54107,47976,839,181,25092,28,946,26719,23692,0,183,17409,23,0,54064,50889,0,199,25830,28
1.0,0,32230,31407,1716,266,7119,14,0,41082,38462,1017,142,8502,17,0,31694,25678,699,266,7119,9,0,42052,38462,1017,226,8502,17,0,38585,26137,0,142,7298,11,0,44018,38362,0,142,7298,19
0.0,67312,0,1925,55671,100,17876,-44,51906,0,1925,39061,100,12311,-40,68549,0,909,59448,100,17876,-44,44624,0,1016,34736,100,12884,-38,73139,0,1016,61516,100,18522,-44,38350,0,1925,32109,104,13530,-36
0.0,30764,0,0,27139,10,12251,-32,24954,0,0,18721,10,11300,-31,38242,0,0,38945,10,12251,-41,21551,0,0,14643,10,10174,-30,39981,0,0,38945,11,12820,-41,19651,0,860,12031,14,10743,-28
0.0,27881,976,1890,25674,440,12411,-27,23141,976,1890,19654,440,9993,-21,29133,976,1890,24666,440,5698,-10,23141,976,1890,19654,466,10227,-23,34934,976,1890,31435,440,8116,-16,20611,976,1090,17886,440,5357,-8
1.0,2946,26900,20792,962,65,3271,14,2946,22907,21989,0,65,3271,15,2946,21511,16708,962,78,4703,14,2946,22079,22229,0,65,4149,15,2946,17767,17705,0,100,4703,14,2946,23728,23445,0,144,4149,18
0.0,15760,3557,4238,18310,55,5781,-26,9218,3557,4238,12738,114,6383,-23,15760,2766,3070,19265,120,6619,-26,7594,3557,4238,9294,114,5343,-20,15760,2766,3070,19265,120,6619,-26,9008,2766,3070,11629,185,6181,-22
1.0,0,8303,9353,708,167,4033,11,0,8303,10412,708,167,3302,11,0,4865,8420,708,169,2564,10,657,8142,11992,708,45,3953,0,0,8303,8432,708,184,4953,12,0,12805,14715,1704,182,4414,18
1.0,2735,6473,5340,4460,36,9346,7,1769,6473,5340,2505,36,7575,11,2735,6473,3979,4460,36,8612,7,1769,4353,4846,2505,86,7018,10,1003,5627,2969,3469,88,9244,8,1769,5111,4846,2505,117,7018,12
1.0,2952,8754,12070,3080,19,6804,14,2952,9400,15044,3080,19,7489,14,2952,7451,8140,3080,20,6804,13,2062,5959,16529,3080,19,7356,13,2952,5121,8140,2125,20,6773,12,1109,19171,20431,3080,19,8291,26
1.0,0,25051,32607,0,259,7409,13,0,30906,40233,0,195,8986,18,0,22285,28185,771,279,8693,9,0,32886,41283,0,224,8986,18,0,18499,23316,771,331,8693,9,0,32853,43226,0,195,11459,18
0.0,6742,7074,2606,5436,152,6127,0,4986,8877,2606,4446,153,6127,0,5882,5121,1590,5390,152,6239,-8,5784,6721,4185,4446,149,4022,-3,8800,5959,3535,10106,405,2760,-14,5784,8244,4374,4446,149,4931,-1
0.0,1704,1605,3630,1155,62,5047,-14,925,1605,6981,0,49,6763,-6,779,635,2455,1155,73,4266,-14,0,635,5806,0,60,5571,-6,3798,970,3403,1155,63,6651,-18,925,1605,6981,0,59,7413,-5
0.0,41345,0,0,42547,9,16380,-37,27265,0,0,28819,9,13946,-36,33246,0,0,32745,9,15959,-38,20003,0,0,21860,9,13371,-36,57076,0,0,66034,9,21390,-44,17564,0,0,19762,29,13371,-35
0.0,4923,3678,6427,2888,447,6611,9,5984,5825,8321,2888,745,6927,14,6836,6047,7416,6068,1479,6243,7,4791,6304,9028,3754,447,6539,3,9955,6047,8728,10992,1627,6402,4,6612,6294,7486,2888,430,4302,1
0.0,45715,0,0,40327,39,13011,-40,35373,0,909,35276,39,12436,-35,62305,0,0,57282,39,20211,-48,31130,0,909,32311,39,11415,-34,67603,0,909,60804,43,21707,-47,27520,0,909,23212,39,10079,-33
0.0,5183,5860,7804,3694,300,3746,4,3066,6552,9072,2653,307,3746,7,5183,5037,6184,3694,300,4524,6,3066,4727,10097,2653,402,4524,9,5183,4274,5230,3694,305,4524,6,3066,4727,8864,1645,414,4524,9
1.0,1089,17902,17416,592,469,3124,2,1089,21959,23158,1475,478,3124,13,2051,16973,13963,592,469,3689,-4,1089,21959,23158,1475,478,3124,13,2051,14908,11907,592,495,4619,-2,1089,21959,24264,1475,599,3124,13
1.0,0,6046,9298,0,550,4881,18,0,6046,10357,0,523,4881,21,0,7134,8790,0,622,7396,24,0,115763,94482,0,40,39203,71,0,6324,9010,0,622,6059,20,0,117156,97821,0,36,34750,70
1.0,2400,5336,11876,1657,139,8404,-1,3569,9163,16186,2577,136,7636,4,2400,6340,8752,712,163,9695,-2,3569,10275,16186,2577,147,7636,4,4531,8208,9419,2577,136,8201,-1,2663,11323,19328,3101,143,6877,12
0.0,11834,5603,3603,16837,516,8420,-4,11834,6512,3603,16109,516,9635,-4,15188,6420,3603,22581,516,6075,-8,12401,6219,2844,14284,612,10436,-3,16721,5424,1875,21853,603,7290,-8,11834,4725,3603,16109,516,8834,-5
0.0,3179,0,1777,6674,91,7780,-20,1081,0,1777,6674,95,5761,-20,3179,0,1777,6674,91,7780,-20,892,0,1777,5423,95,8304,-16,4752,0,1777,7363,91,7780,-21,1573,0,1777,6112,95,8304,-17
1.0,1650,19506,26717,2040,238,6070,5,1650,19506,27779,885,244,6070,5,756,16817,24284,885,238,6193,2,756,20270,27706,0,259,6193,5,1650,11863,20578,0,293,6626,3,756,20270,27706,0,625,6887,7
1.0,0,61479,49058,783,18,25239,24,0,66449,55225,783,18,25239,27,0,54907,42758,783,18,23812,24,0,67911,56142,0,18,26951,31,0,51275,39124,955,18,21463,26,0,69103,58471,0,18,26556,33
0.0,19862,649,885,25198,355,10933,-24,17208,1651,885,22039,355,10933,-23,20758,649,885,26255,355,10933,-29,15019,649,885,17087,367,11252,-22,20758,649,885,26255,355,11718,-29,13379,0,1625,11828,367,9255,-24
0.0,3094,6526,11343,2071,120,7372,-5,3094,7488,12332,998,143,8953,-5,35502,4576,5902,34145,81,8439,-34,1987,27528,31332,0,84,9948,18,28248,2488,4590,29618,81,7639,-20,0,26531,32182,0,105,10689,18
1.0,5251,26783,25190,743,217,11180,16,5251,28467,29105,743,217,12179,16,3130,25688,20041,743,217,11994,4,2944,28467,29105,743,268,12179,16,1910,24396,18302,743,223,11548,4,823,24432,26452,743,268,12815,9
1.0,0,56313,40353,0,6,24209,39,0,65718,54054,0,6,28025,46,0,48288,37766,0,15,19557,37,0,62352,53784,0,15,26248,43,0,47477,36218,0,15,18825,34,0,62119,58447,0,58,28743,45
0.0,22597,2184,2525,23784,25,5420,-14,14914,2184,2525,16861,51,5420,-10,23664,1364,2525,23784,77,5420,-14,9866,1364,2525,11753,68,5420,-9,23664,1364,2525,23784,77,5420,-14,7278,820,4957,9829,51,6659,-7
1.0,839,6241,9149,0,0,10048,-3,0,6241,13137,0,0,10131,8,839,5657,6987,0,100,9463,-4,0,5319,12070,0,22,9405,1,839,4735,5933,0,100,9221,-5,0,5319,12070,0,22,9405,1
0.0,60187,0,951,60205,192,12375,-38,47210,944,951,50952,192,10905,-25,49493,0,951,45752,198,9041,-25,37414,944,951,35818,192,7851,-25,49900,944,951,50952,192,13143,-28,28965,944,1813,29714,198,8170,-23
1.0,1401,28386,24842,4700,356,6292,14,1401,28386,24656,2001,373,6292,18,1401,24111,18752,2665,356,6292,4,1401,28386,24656,2001,455,6292,18,1401,20742,14617,2665,356,5485,1,1401,28386,26101,2001,455,6292,18
1.0,0,8766,7670,1683,55,7044,1,0,34826,23280,951,39,7809,14,0,8357,6700,812,55,7044,0,0,35542,24268,0,39,9056,14,0,8766,6077,0,55,7184,3,0,35542,23507,0,39,9720,17
1.0,4580,2315,5207,861,216,5499,4,4580,4467,6455,861,216,4910,8,2656,2961,4998,861,283,6149,4,865,25472,29989,0,259,12912,17,3715,5325,5507,861,229,4989,4,1615,62571,52307,0,53,23990,51
0.0,16350,3226,2560,14987,59,9149,-25,15039,3226,2560,14259,65,9149,-22,17570,3226,2560,14987,60,9149,-25,14227,3487,2560,13608,69,8396,-20,18606,3226,2560,16707,95,9149,-26,14305,3487,2560,13608,70,8396,-19
0.0,18294,1460,2712,9107,293,8840,-25,15114,1460,2712,9107,300,8840,-25,62970,0,808,51251,172,12654,-50,16437,3832,2648,9827,203,5830,-5,68272,673,954,52735,23,18849,-63,14326,2763,2648,7092,228,6732,-11
1.0,0,24077,24916,0,32,13586,29,0,28648,31139,0,0,16995,32,0,20802,20576,0,32,14309,22,0,25342,27608,0,32,13586,29,0,15433,17146,0,36,14959,21,0,28648,33831,0,0,17709,32
